"","Fecha","cod_ine","CCAA","Casos","Fallecidos","Hospitalizados","UCI"
"8841",2021-03-18,"00","No consta",13,0,0,0
"8842",2021-03-18,"01","Andalucía",1033,16,84,13
"8843",2021-03-18,"02","Aragón",207,8,18,2
"8844",2021-03-18,"03","Asturias",136,1,16,6
"8845",2021-03-18,"04","Baleares",48,1,1,0
"8846",2021-03-18,"05","Canarias",214,2,20,5
"8847",2021-03-18,"06","Cantabria",37,0,7,1
"8848",2021-03-18,"07","Castilla y León",216,4,29,3
"8849",2021-03-18,"08","Castilla La Mancha",179,2,24,0
"8850",2021-03-18,"09","Cataluña",1376,7,57,4
"8851",2021-03-18,"10","C. Valenciana",116,4,11,0
"8852",2021-03-18,"11","Extremadura",73,0,5,0
"8853",2021-03-18,"12","Galicia",192,2,21,6
"8854",2021-03-18,"13","Madrid",1824,15,120,14
"8855",2021-03-18,"14","Murcia",84,2,5,0
"8856",2021-03-18,"15","Navarra",123,0,7,2
"8857",2021-03-18,"16","País Vasco",419,6,15,3
"8858",2021-03-18,"17","La Rioja",40,0,1,0
"8859",2021-03-18,"18","Ceuta",13,0,1,0
"8860",2021-03-18,"19","Melilla",39,0,2,0
"8861",2021-03-19,"00","No consta",12,0,2,0
"8862",2021-03-19,"01","Andalucía",1013,11,78,15
"8863",2021-03-19,"02","Aragón",163,6,15,1
"8864",2021-03-19,"03","Asturias",142,6,19,1
"8865",2021-03-19,"04","Baleares",66,0,2,0
"8866",2021-03-19,"05","Canarias",227,3,13,3
"8867",2021-03-19,"06","Cantabria",38,1,6,1
"8868",2021-03-19,"07","Castilla y León",218,9,29,3
"8869",2021-03-19,"08","Castilla La Mancha",159,2,18,3
"8870",2021-03-19,"09","Cataluña",1424,10,58,5
"8871",2021-03-19,"10","C. Valenciana",75,3,14,0
"8872",2021-03-19,"11","Extremadura",53,0,7,1
"8873",2021-03-19,"12","Galicia",158,3,18,2
"8874",2021-03-19,"13","Madrid",442,11,121,15
"8875",2021-03-19,"14","Murcia",18,0,5,2
"8876",2021-03-19,"15","Navarra",102,1,4,1
"8877",2021-03-19,"16","País Vasco",301,1,22,0
"8878",2021-03-19,"17","La Rioja",31,0,2,0
"8879",2021-03-19,"18","Ceuta",16,0,3,1
"8880",2021-03-19,"19","Melilla",38,0,3,2
"8881",2021-03-20,"00","No consta",12,0,0,0
"8882",2021-03-20,"01","Andalucía",489,10,62,9
"8883",2021-03-20,"02","Aragón",105,2,3,1
"8884",2021-03-20,"03","Asturias",67,2,14,0
"8885",2021-03-20,"04","Baleares",39,0,0,0
"8886",2021-03-20,"05","Canarias",225,4,25,8
"8887",2021-03-20,"06","Cantabria",53,0,4,2
"8888",2021-03-20,"07","Castilla y León",134,9,26,1
"8889",2021-03-20,"08","Castilla La Mancha",73,3,3,1
"8890",2021-03-20,"09","Cataluña",554,14,41,7
"8891",2021-03-20,"10","C. Valenciana",57,1,22,2
"8892",2021-03-20,"11","Extremadura",30,2,1,0
"8893",2021-03-20,"12","Galicia",91,1,12,2
"8894",2021-03-20,"13","Madrid",492,11,91,9
"8895",2021-03-20,"14","Murcia",70,0,4,0
"8896",2021-03-20,"15","Navarra",92,1,6,1
"8897",2021-03-20,"16","País Vasco",268,5,25,0
"8898",2021-03-20,"17","La Rioja",14,1,0,0
"8899",2021-03-20,"18","Ceuta",28,1,0,0
"8900",2021-03-20,"19","Melilla",21,0,0,0
"8901",2021-03-21,"00","No consta",3,0,0,0
"8902",2021-03-21,"01","Andalucía",311,12,42,5
"8903",2021-03-21,"02","Aragón",42,2,11,2
"8904",2021-03-21,"03","Asturias",65,1,13,0
"8905",2021-03-21,"04","Baleares",30,0,2,0
"8906",2021-03-21,"05","Canarias",154,3,20,5
"8907",2021-03-21,"06","Cantabria",16,0,3,2
"8908",2021-03-21,"07","Castilla y León",105,4,16,2
"8909",2021-03-21,"08","Castilla La Mancha",76,2,11,0
"8910",2021-03-21,"09","Cataluña",457,19,52,3
"8911",2021-03-21,"10","C. Valenciana",55,1,13,1
"8912",2021-03-21,"11","Extremadura",57,0,4,1
"8913",2021-03-21,"12","Galicia",91,2,7,0
"8914",2021-03-21,"13","Madrid",403,11,98,22
"8915",2021-03-21,"14","Murcia",33,1,4,0
"8916",2021-03-21,"15","Navarra",68,1,11,3
"8917",2021-03-21,"16","País Vasco",314,4,24,1
"8918",2021-03-21,"17","La Rioja",18,1,5,1
"8919",2021-03-21,"18","Ceuta",5,2,0,0
"8920",2021-03-21,"19","Melilla",12,1,2,1
"8921",2021-03-22,"00","No consta",11,0,3,0
"8922",2021-03-22,"01","Andalucía",888,9,94,16
"8923",2021-03-22,"02","Aragón",98,3,14,2
"8924",2021-03-22,"03","Asturias",117,2,14,2
"8925",2021-03-22,"04","Baleares",39,0,2,2
"8926",2021-03-22,"05","Canarias",233,1,19,7
"8927",2021-03-22,"06","Cantabria",52,0,7,0
"8928",2021-03-22,"07","Castilla y León",201,3,35,2
"8929",2021-03-22,"08","Castilla La Mancha",164,6,13,2
"8930",2021-03-22,"09","Cataluña",1737,18,85,11
"8931",2021-03-22,"10","C. Valenciana",105,2,17,0
"8932",2021-03-22,"11","Extremadura",78,0,5,0
"8933",2021-03-22,"12","Galicia",118,2,20,1
"8934",2021-03-22,"13","Madrid",1658,17,134,14
"8935",2021-03-22,"14","Murcia",66,1,5,2
"8936",2021-03-22,"15","Navarra",122,0,10,1
"8937",2021-03-22,"16","País Vasco",400,9,32,1
"8938",2021-03-22,"17","La Rioja",17,0,0,0
"8939",2021-03-22,"18","Ceuta",15,1,2,0
"8940",2021-03-22,"19","Melilla",33,0,5,0
"8941",2021-03-23,"00","No consta",14,0,0,0
"8942",2021-03-23,"01","Andalucía",1179,18,70,12
"8943",2021-03-23,"02","Aragón",136,0,12,1
"8944",2021-03-23,"03","Asturias",125,4,15,2
"8945",2021-03-23,"04","Baleares",55,0,2,0
"8946",2021-03-23,"05","Canarias",231,0,15,5
"8947",2021-03-23,"06","Cantabria",50,0,3,2
"8948",2021-03-23,"07","Castilla y León",234,8,32,1
"8949",2021-03-23,"08","Castilla La Mancha",197,3,16,1
"8950",2021-03-23,"09","Cataluña",1824,18,74,4
"8951",2021-03-23,"10","C. Valenciana",181,3,15,1
"8952",2021-03-23,"11","Extremadura",110,1,7,0
"8953",2021-03-23,"12","Galicia",164,6,14,1
"8954",2021-03-23,"13","Madrid",2060,21,161,19
"8955",2021-03-23,"14","Murcia",95,3,3,0
"8956",2021-03-23,"15","Navarra",182,0,6,2
"8957",2021-03-23,"16","País Vasco",453,3,40,4
"8958",2021-03-23,"17","La Rioja",43,2,4,2
"8959",2021-03-23,"18","Ceuta",12,0,1,0
"8960",2021-03-23,"19","Melilla",34,0,1,0
"8961",2021-03-24,"00","No consta",9,0,0,0
"8962",2021-03-24,"01","Andalucía",1096,7,76,14
"8963",2021-03-24,"02","Aragón",177,2,15,0
"8964",2021-03-24,"03","Asturias",112,3,16,3
"8965",2021-03-24,"04","Baleares",50,0,1,0
"8966",2021-03-24,"05","Canarias",260,4,14,6
"8967",2021-03-24,"06","Cantabria",50,1,10,0
"8968",2021-03-24,"07","Castilla y León",256,6,28,6
"8969",2021-03-24,"08","Castilla La Mancha",202,2,21,3
"8970",2021-03-24,"09","Cataluña",1675,11,65,8
"8971",2021-03-24,"10","C. Valenciana",137,3,15,3
"8972",2021-03-24,"11","Extremadura",75,0,7,1
"8973",2021-03-24,"12","Galicia",129,1,13,3
"8974",2021-03-24,"13","Madrid",1923,6,163,17
"8975",2021-03-24,"14","Murcia",60,1,5,2
"8976",2021-03-24,"15","Navarra",170,0,10,1
"8977",2021-03-24,"16","País Vasco",492,7,30,2
"8978",2021-03-24,"17","La Rioja",41,0,5,1
"8979",2021-03-24,"18","Ceuta",11,0,3,2
"8980",2021-03-24,"19","Melilla",27,0,3,0
"8981",2021-03-25,"00","No consta",20,0,4,1
"8982",2021-03-25,"01","Andalucía",1365,17,90,14
"8983",2021-03-25,"02","Aragón",147,5,14,5
"8984",2021-03-25,"03","Asturias",167,1,15,1
"8985",2021-03-25,"04","Baleares",48,0,4,0
"8986",2021-03-25,"05","Canarias",202,2,15,1
"8987",2021-03-25,"06","Cantabria",76,1,7,0
"8988",2021-03-25,"07","Castilla y León",321,6,34,5
"8989",2021-03-25,"08","Castilla La Mancha",234,3,18,3
"8990",2021-03-25,"09","Cataluña",1613,9,70,5
"8991",2021-03-25,"10","C. Valenciana",140,5,15,4
"8992",2021-03-25,"11","Extremadura",64,0,9,0
"8993",2021-03-25,"12","Galicia",127,1,14,1
"8994",2021-03-25,"13","Madrid",1900,7,155,20
"8995",2021-03-25,"14","Murcia",97,0,9,0
"8996",2021-03-25,"15","Navarra",211,1,8,2
"8997",2021-03-25,"16","País Vasco",518,8,29,11
"8998",2021-03-25,"17","La Rioja",47,1,3,0
"8999",2021-03-25,"18","Ceuta",16,0,1,0
"9000",2021-03-25,"19","Melilla",29,0,7,3
"9001",2021-03-26,"00","No consta",16,1,1,1
"9002",2021-03-26,"01","Andalucía",1337,11,74,14
"9003",2021-03-26,"02","Aragón",169,4,11,1
"9004",2021-03-26,"03","Asturias",117,6,20,1
"9005",2021-03-26,"04","Baleares",60,1,1,0
"9006",2021-03-26,"05","Canarias",183,4,24,8
"9007",2021-03-26,"06","Cantabria",42,1,10,1
"9008",2021-03-26,"07","Castilla y León",297,7,35,3
"9009",2021-03-26,"08","Castilla La Mancha",236,7,36,2
"9010",2021-03-26,"09","Cataluña",1806,13,83,6
"9011",2021-03-26,"10","C. Valenciana",174,2,9,2
"9012",2021-03-26,"11","Extremadura",88,1,11,2
"9013",2021-03-26,"12","Galicia",132,2,15,2
"9014",2021-03-26,"13","Madrid",2144,13,148,22
"9015",2021-03-26,"14","Murcia",56,1,5,0
"9016",2021-03-26,"15","Navarra",160,1,8,4
"9017",2021-03-26,"16","País Vasco",545,10,52,3
"9018",2021-03-26,"17","La Rioja",49,0,5,1
"9019",2021-03-26,"18","Ceuta",26,0,0,0
"9020",2021-03-26,"19","Melilla",35,1,7,0
"9021",2021-03-27,"00","No consta",14,0,1,0
"9022",2021-03-27,"01","Andalucía",798,14,73,10
"9023",2021-03-27,"02","Aragón",108,2,9,4
"9024",2021-03-27,"03","Asturias",90,4,11,0
"9025",2021-03-27,"04","Baleares",74,0,2,0
"9026",2021-03-27,"05","Canarias",161,3,17,3
"9027",2021-03-27,"06","Cantabria",29,0,8,3
"9028",2021-03-27,"07","Castilla y León",192,6,23,3
"9029",2021-03-27,"08","Castilla La Mancha",137,2,17,3
"9030",2021-03-27,"09","Cataluña",826,6,54,5
"9031",2021-03-27,"10","C. Valenciana",119,1,11,2
"9032",2021-03-27,"11","Extremadura",90,0,4,1
"9033",2021-03-27,"12","Galicia",111,1,13,2
"9034",2021-03-27,"13","Madrid",669,15,142,21
"9035",2021-03-27,"14","Murcia",73,3,6,1
"9036",2021-03-27,"15","Navarra",129,2,11,0
"9037",2021-03-27,"16","País Vasco",441,5,31,3
"9038",2021-03-27,"17","La Rioja",43,1,2,0
"9039",2021-03-27,"18","Ceuta",9,0,0,0
"9040",2021-03-27,"19","Melilla",11,0,3,1
"9041",2021-03-28,"00","No consta",8,0,2,0
"9042",2021-03-28,"01","Andalucía",379,17,55,7
"9043",2021-03-28,"02","Aragón",80,2,10,2
"9044",2021-03-28,"03","Asturias",113,3,10,1
"9045",2021-03-28,"04","Baleares",48,0,3,0
"9046",2021-03-28,"05","Canarias",105,0,14,2
"9047",2021-03-28,"06","Cantabria",65,0,7,4
"9048",2021-03-28,"07","Castilla y León",153,4,25,2
"9049",2021-03-28,"08","Castilla La Mancha",104,4,12,0
"9050",2021-03-28,"09","Cataluña",633,16,51,7
"9051",2021-03-28,"10","C. Valenciana",37,2,6,2
"9052",2021-03-28,"11","Extremadura",75,0,5,1
"9053",2021-03-28,"12","Galicia",127,1,12,2
"9054",2021-03-28,"13","Madrid",472,12,94,13
"9055",2021-03-28,"14","Murcia",28,1,7,1
"9056",2021-03-28,"15","Navarra",151,1,9,3
"9057",2021-03-28,"16","País Vasco",325,8,19,3
"9058",2021-03-28,"17","La Rioja",18,0,3,0
"9059",2021-03-28,"18","Ceuta",10,0,3,0
"9060",2021-03-28,"19","Melilla",12,0,2,1
"9061",2021-03-29,"00","No consta",13,0,1,0
"9062",2021-03-29,"01","Andalucía",1132,11,103,24
"9063",2021-03-29,"02","Aragón",125,5,16,2
"9064",2021-03-29,"03","Asturias",123,3,23,2
"9065",2021-03-29,"04","Baleares",67,0,2,0
"9066",2021-03-29,"05","Canarias",198,5,22,8
"9067",2021-03-29,"06","Cantabria",61,0,9,0
"9068",2021-03-29,"07","Castilla y León",362,5,30,6
"9069",2021-03-29,"08","Castilla La Mancha",245,3,21,3
"9070",2021-03-29,"09","Cataluña",2046,22,76,5
"9071",2021-03-29,"10","C. Valenciana",115,3,14,2
"9072",2021-03-29,"11","Extremadura",103,1,6,1
"9073",2021-03-29,"12","Galicia",111,6,22,3
"9074",2021-03-29,"13","Madrid",1875,19,171,20
"9075",2021-03-29,"14","Murcia",119,1,6,0
"9076",2021-03-29,"15","Navarra",190,0,17,0
"9077",2021-03-29,"16","País Vasco",420,2,37,0
"9078",2021-03-29,"17","La Rioja",47,0,4,0
"9079",2021-03-29,"18","Ceuta",26,2,1,0
"9080",2021-03-29,"19","Melilla",41,0,1,0
"9081",2021-03-30,"00","No consta",16,0,1,1
"9082",2021-03-30,"01","Andalucía",1410,18,102,16
"9083",2021-03-30,"02","Aragón",217,5,23,0
"9084",2021-03-30,"03","Asturias",150,2,19,1
"9085",2021-03-30,"04","Baleares",45,2,3,0
"9086",2021-03-30,"05","Canarias",237,2,22,5
"9087",2021-03-30,"06","Cantabria",66,0,11,1
"9088",2021-03-30,"07","Castilla y León",310,8,39,3
"9089",2021-03-30,"08","Castilla La Mancha",293,0,28,5
"9090",2021-03-30,"09","Cataluña",1843,15,63,4
"9091",2021-03-30,"10","C. Valenciana",194,3,18,1
"9092",2021-03-30,"11","Extremadura",110,1,4,1
"9093",2021-03-30,"12","Galicia",175,1,16,5
"9094",2021-03-30,"13","Madrid",2198,20,175,20
"9095",2021-03-30,"14","Murcia",108,2,5,1
"9096",2021-03-30,"15","Navarra",167,0,11,0
"9097",2021-03-30,"16","País Vasco",563,6,39,4
"9098",2021-03-30,"17","La Rioja",49,0,5,2
"9099",2021-03-30,"18","Ceuta",26,0,2,1
"9100",2021-03-30,"19","Melilla",36,0,1,0
"9101",2021-03-31,"00","No consta",19,0,1,0
"9102",2021-03-31,"01","Andalucía",1693,10,96,13
"9103",2021-03-31,"02","Aragón",188,3,16,3
"9104",2021-03-31,"03","Asturias",137,2,21,2
"9105",2021-03-31,"04","Baleares",50,0,4,0
"9106",2021-03-31,"05","Canarias",245,1,22,6
"9107",2021-03-31,"06","Cantabria",64,1,9,0
"9108",2021-03-31,"07","Castilla y León",425,4,43,3
"9109",2021-03-31,"08","Castilla La Mancha",392,1,31,3
"9110",2021-03-31,"09","Cataluña",1725,19,75,16
"9111",2021-03-31,"10","C. Valenciana",184,1,16,5
"9112",2021-03-31,"11","Extremadura",83,1,6,0
"9113",2021-03-31,"12","Galicia",159,2,27,2
"9114",2021-03-31,"13","Madrid",2674,18,185,25
"9115",2021-03-31,"14","Murcia",98,3,9,1
"9116",2021-03-31,"15","Navarra",178,0,15,1
"9117",2021-03-31,"16","País Vasco",566,8,41,8
"9118",2021-03-31,"17","La Rioja",66,0,3,0
"9119",2021-03-31,"18","Ceuta",34,1,0,0
"9120",2021-03-31,"19","Melilla",41,1,7,0
"9121",2021-04-01,"00","No consta",20,0,2,0
"9122",2021-04-01,"01","Andalucía",965,16,92,21
"9123",2021-04-01,"02","Aragón",155,1,10,0
"9124",2021-04-01,"03","Asturias",95,4,13,3
"9125",2021-04-01,"04","Baleares",45,1,2,0
"9126",2021-04-01,"05","Canarias",237,4,6,1
"9127",2021-04-01,"06","Cantabria",54,0,8,1
"9128",2021-04-01,"07","Castilla y León",237,7,42,3
"9129",2021-04-01,"08","Castilla La Mancha",190,3,20,2
"9130",2021-04-01,"09","Cataluña",1757,16,79,6
"9131",2021-04-01,"10","C. Valenciana",176,0,17,4
"9132",2021-04-01,"11","Extremadura",150,0,10,1
"9133",2021-04-01,"12","Galicia",132,0,12,0
"9134",2021-04-01,"13","Madrid",732,13,173,17
"9135",2021-04-01,"14","Murcia",38,3,8,1
"9136",2021-04-01,"15","Navarra",159,1,14,1
"9137",2021-04-01,"16","País Vasco",492,4,33,9
"9138",2021-04-01,"17","La Rioja",39,0,3,0
"9139",2021-04-01,"18","Ceuta",23,0,1,0
"9140",2021-04-01,"19","Melilla",17,1,4,1
"9141",2021-04-02,"00","No consta",10,0,1,1
"9142",2021-04-02,"01","Andalucía",671,9,117,15
"9143",2021-04-02,"02","Aragón",92,1,12,5
"9144",2021-04-02,"03","Asturias",136,3,12,3
"9145",2021-04-02,"04","Baleares",41,0,3,1
"9146",2021-04-02,"05","Canarias",115,1,21,7
"9147",2021-04-02,"06","Cantabria",72,1,7,4
"9148",2021-04-02,"07","Castilla y León",202,6,30,7
"9149",2021-04-02,"08","Castilla La Mancha",123,2,32,3
"9150",2021-04-02,"09","Cataluña",618,21,56,7
"9151",2021-04-02,"10","C. Valenciana",114,2,12,1
"9152",2021-04-02,"11","Extremadura",100,1,4,0
"9153",2021-04-02,"12","Galicia",93,3,11,1
"9154",2021-04-02,"13","Madrid",689,14,147,20
"9155",2021-04-02,"14","Murcia",25,1,8,0
"9156",2021-04-02,"15","Navarra",202,0,16,4
"9157",2021-04-02,"16","País Vasco",466,3,23,4
"9158",2021-04-02,"17","La Rioja",47,1,6,1
"9159",2021-04-02,"18","Ceuta",25,0,0,0
"9160",2021-04-02,"19","Melilla",15,1,4,1
"9161",2021-04-03,"00","No consta",17,0,3,0
"9162",2021-04-03,"01","Andalucía",844,15,105,16
"9163",2021-04-03,"02","Aragón",138,5,11,1
"9164",2021-04-03,"03","Asturias",74,2,12,4
"9165",2021-04-03,"04","Baleares",49,0,1,0
"9166",2021-04-03,"05","Canarias",133,2,17,1
"9167",2021-04-03,"06","Cantabria",60,0,6,0
"9168",2021-04-03,"07","Castilla y León",289,1,32,3
"9169",2021-04-03,"08","Castilla La Mancha",134,5,27,2
"9170",2021-04-03,"09","Cataluña",936,15,77,6
"9171",2021-04-03,"10","C. Valenciana",83,3,13,0
"9172",2021-04-03,"11","Extremadura",113,1,6,1
"9173",2021-04-03,"12","Galicia",89,6,13,3
"9174",2021-04-03,"13","Madrid",889,12,143,19
"9175",2021-04-03,"14","Murcia",89,1,5,0
"9176",2021-04-03,"15","Navarra",162,0,11,1
"9177",2021-04-03,"16","País Vasco",425,6,34,5
"9178",2021-04-03,"17","La Rioja",29,2,5,1
"9179",2021-04-03,"18","Ceuta",24,2,1,0
"9180",2021-04-03,"19","Melilla",15,0,2,1
"9181",2021-04-04,"00","No consta",10,1,3,0
"9182",2021-04-04,"01","Andalucía",788,3,99,15
"9183",2021-04-04,"02","Aragón",127,3,14,3
"9184",2021-04-04,"03","Asturias",95,1,8,2
"9185",2021-04-04,"04","Baleares",40,0,0,0
"9186",2021-04-04,"05","Canarias",157,2,15,5
"9187",2021-04-04,"06","Cantabria",40,0,3,2
"9188",2021-04-04,"07","Castilla y León",221,7,26,7
"9189",2021-04-04,"08","Castilla La Mancha",165,2,30,4
"9190",2021-04-04,"09","Cataluña",826,13,52,9
"9191",2021-04-04,"10","C. Valenciana",65,2,7,0
"9192",2021-04-04,"11","Extremadura",45,0,7,0
"9193",2021-04-04,"12","Galicia",154,4,17,3
"9194",2021-04-04,"13","Madrid",681,7,142,14
"9195",2021-04-04,"14","Murcia",34,0,7,0
"9196",2021-04-04,"15","Navarra",186,1,6,4
"9197",2021-04-04,"16","País Vasco",536,11,36,9
"9198",2021-04-04,"17","La Rioja",42,1,1,0
"9199",2021-04-04,"18","Ceuta",33,0,1,1
"9200",2021-04-04,"19","Melilla",29,0,6,2
"9201",2021-04-05,"00","No consta",15,0,3,0
"9202",2021-04-05,"01","Andalucía",1786,8,149,20
"9203",2021-04-05,"02","Aragón",222,4,20,2
"9204",2021-04-05,"03","Asturias",96,3,23,2
"9205",2021-04-05,"04","Baleares",33,0,2,1
"9206",2021-04-05,"05","Canarias",224,1,20,9
"9207",2021-04-05,"06","Cantabria",57,1,6,2
"9208",2021-04-05,"07","Castilla y León",441,7,56,2
"9209",2021-04-05,"08","Castilla La Mancha",319,2,23,3
"9210",2021-04-05,"09","Cataluña",772,13,55,4
"9211",2021-04-05,"10","C. Valenciana",62,1,16,1
"9212",2021-04-05,"11","Extremadura",90,0,6,0
"9213",2021-04-05,"12","Galicia",134,2,22,3
"9214",2021-04-05,"13","Madrid",2545,22,227,22
"9215",2021-04-05,"14","Murcia",117,0,7,0
"9216",2021-04-05,"15","Navarra",185,0,23,1
"9217",2021-04-05,"16","País Vasco",530,8,33,1
"9218",2021-04-05,"17","La Rioja",23,0,3,0
"9219",2021-04-05,"18","Ceuta",37,0,3,0
"9220",2021-04-05,"19","Melilla",36,1,2,0
"9221",2021-04-06,"00","No consta",17,0,1,1
"9222",2021-04-06,"01","Andalucía",2227,13,112,21
"9223",2021-04-06,"02","Aragón",355,8,24,5
"9224",2021-04-06,"03","Asturias",121,3,12,2
"9225",2021-04-06,"04","Baleares",68,0,2,1
"9226",2021-04-06,"05","Canarias",230,0,21,5
"9227",2021-04-06,"06","Cantabria",66,0,5,0
"9228",2021-04-06,"07","Castilla y León",426,5,40,5
"9229",2021-04-06,"08","Castilla La Mancha",397,5,26,2
"9230",2021-04-06,"09","Cataluña",2455,21,86,12
"9231",2021-04-06,"10","C. Valenciana",178,0,21,4
"9232",2021-04-06,"11","Extremadura",113,0,8,2
"9233",2021-04-06,"12","Galicia",160,2,8,2
"9234",2021-04-06,"13","Madrid",2919,15,245,32
"9235",2021-04-06,"14","Murcia",74,0,9,2
"9236",2021-04-06,"15","Navarra",212,1,23,5
"9237",2021-04-06,"16","País Vasco",721,7,43,7
"9238",2021-04-06,"17","La Rioja",55,0,8,1
"9239",2021-04-06,"18","Ceuta",36,0,1,1
"9240",2021-04-06,"19","Melilla",58,0,6,0
"9241",2021-04-07,"00","No consta",23,0,1,0
"9242",2021-04-07,"01","Andalucía",2161,10,116,20
"9243",2021-04-07,"02","Aragón",321,2,27,3
"9244",2021-04-07,"03","Asturias",148,6,17,1
"9245",2021-04-07,"04","Baleares",64,0,6,1
"9246",2021-04-07,"05","Canarias",227,3,21,3
"9247",2021-04-07,"06","Cantabria",62,1,3,2
"9248",2021-04-07,"07","Castilla y León",468,3,45,4
"9249",2021-04-07,"08","Castilla La Mancha",490,5,40,2
"9250",2021-04-07,"09","Cataluña",2196,24,70,3
"9251",2021-04-07,"10","C. Valenciana",207,5,10,3
"9252",2021-04-07,"11","Extremadura",119,0,10,1
"9253",2021-04-07,"12","Galicia",167,6,11,2
"9254",2021-04-07,"13","Madrid",2672,17,219,24
"9255",2021-04-07,"14","Murcia",105,0,14,3
"9256",2021-04-07,"15","Navarra",240,0,16,2
"9257",2021-04-07,"16","País Vasco",777,6,52,6
"9258",2021-04-07,"17","La Rioja",85,2,7,2
"9259",2021-04-07,"18","Ceuta",43,1,6,0
"9260",2021-04-07,"19","Melilla",51,1,8,0
"9261",2021-04-08,"00","No consta",21,0,1,1
"9262",2021-04-08,"01","Andalucía",2245,11,129,19
"9263",2021-04-08,"02","Aragón",332,5,23,2
"9264",2021-04-08,"03","Asturias",160,1,15,4
"9265",2021-04-08,"04","Baleares",57,0,1,0
"9266",2021-04-08,"05","Canarias",306,1,13,2
"9267",2021-04-08,"06","Cantabria",102,0,11,0
"9268",2021-04-08,"07","Castilla y León",421,5,48,12
"9269",2021-04-08,"08","Castilla La Mancha",390,2,28,7
"9270",2021-04-08,"09","Cataluña",2091,23,92,7
"9271",2021-04-08,"10","C. Valenciana",180,2,21,2
"9272",2021-04-08,"11","Extremadura",132,1,8,1
"9273",2021-04-08,"12","Galicia",189,1,15,1
"9274",2021-04-08,"13","Madrid",2422,13,220,18
"9275",2021-04-08,"14","Murcia",113,1,3,2
"9276",2021-04-08,"15","Navarra",300,4,15,3
"9277",2021-04-08,"16","País Vasco",790,12,57,5
"9278",2021-04-08,"17","La Rioja",56,1,4,0
"9279",2021-04-08,"18","Ceuta",43,0,3,0
"9280",2021-04-08,"19","Melilla",42,0,2,0
"9281",2021-04-09,"00","No consta",16,0,1,0
"9282",2021-04-09,"01","Andalucía",2191,14,102,20
"9283",2021-04-09,"02","Aragón",241,3,19,1
"9284",2021-04-09,"03","Asturias",138,2,24,4
"9285",2021-04-09,"04","Baleares",69,0,4,0
"9286",2021-04-09,"05","Canarias",231,1,9,3
"9287",2021-04-09,"06","Cantabria",56,1,15,0
"9288",2021-04-09,"07","Castilla y León",455,4,49,5
"9289",2021-04-09,"08","Castilla La Mancha",410,2,28,1
"9290",2021-04-09,"09","Cataluña",2138,24,72,10
"9291",2021-04-09,"10","C. Valenciana",166,1,18,2
"9292",2021-04-09,"11","Extremadura",114,2,10,1
"9293",2021-04-09,"12","Galicia",193,0,14,0
"9294",2021-04-09,"13","Madrid",2802,14,224,19
"9295",2021-04-09,"14","Murcia",60,0,5,1
"9296",2021-04-09,"15","Navarra",238,4,23,3
"9297",2021-04-09,"16","País Vasco",888,8,81,10
"9298",2021-04-09,"17","La Rioja",69,0,6,0
"9299",2021-04-09,"18","Ceuta",29,0,1,0
"9300",2021-04-09,"19","Melilla",47,1,6,1
"9301",2021-04-10,"00","No consta",14,0,3,1
"9302",2021-04-10,"01","Andalucía",1446,18,113,18
"9303",2021-04-10,"02","Aragón",230,6,14,2
"9304",2021-04-10,"03","Asturias",84,1,7,2
"9305",2021-04-10,"04","Baleares",55,0,3,1
"9306",2021-04-10,"05","Canarias",202,2,19,5
"9307",2021-04-10,"06","Cantabria",92,0,8,1
"9308",2021-04-10,"07","Castilla y León",214,6,30,4
"9309",2021-04-10,"08","Castilla La Mancha",195,5,31,5
"9310",2021-04-10,"09","Cataluña",888,14,53,4
"9311",2021-04-10,"10","C. Valenciana",163,2,10,3
"9312",2021-04-10,"11","Extremadura",93,1,10,0
"9313",2021-04-10,"12","Galicia",181,0,15,4
"9314",2021-04-10,"13","Madrid",702,24,160,12
"9315",2021-04-10,"14","Murcia",52,2,7,3
"9316",2021-04-10,"15","Navarra",214,3,19,1
"9317",2021-04-10,"16","País Vasco",749,6,53,9
"9318",2021-04-10,"17","La Rioja",44,0,3,2
"9319",2021-04-10,"18","Ceuta",18,0,4,0
"9320",2021-04-10,"19","Melilla",30,0,5,1
"9321",2021-04-11,"00","No consta",10,0,0,0
"9322",2021-04-11,"01","Andalucía",694,11,104,18
"9323",2021-04-11,"02","Aragón",110,2,21,0
"9324",2021-04-11,"03","Asturias",102,1,7,1
"9325",2021-04-11,"04","Baleares",46,0,1,0
"9326",2021-04-11,"05","Canarias",201,2,17,3
"9327",2021-04-11,"06","Cantabria",85,1,9,4
"9328",2021-04-11,"07","Castilla y León",188,6,24,8
"9329",2021-04-11,"08","Castilla La Mancha",138,2,18,5
"9330",2021-04-11,"09","Cataluña",577,8,67,9
"9331",2021-04-11,"10","C. Valenciana",76,0,7,3
"9332",2021-04-11,"11","Extremadura",74,1,10,1
"9333",2021-04-11,"12","Galicia",135,1,18,2
"9334",2021-04-11,"13","Madrid",606,9,132,21
"9335",2021-04-11,"14","Murcia",27,0,3,1
"9336",2021-04-11,"15","Navarra",209,1,16,4
"9337",2021-04-11,"16","País Vasco",605,7,46,11
"9338",2021-04-11,"17","La Rioja",23,0,3,2
"9339",2021-04-11,"18","Ceuta",25,0,1,0
"9340",2021-04-11,"19","Melilla",12,0,2,0
